team_name,car_engine,no_of_drivers,highest_laps,total_laps,points,raceid,year,round,name,date,total_matches_win,grid,positionorder,laps,milliseconds,pitstop,status,team_no_of_wins
Ligier,Ligier,4,80,26234,0,483,1981,1,United States Grand Prix West,15-03-1981,0,10,11,64,,0,Fuel pump,9
Brabham,Brabham,2,80,26800,0,483,1981,1,United States Grand Prix West,15-03-1981,0,15,12,49,,0,Accident,23
Alfa Romeo,Alfa Romeo,2,80,20984,0,483,1981,1,United States Grand Prix West,15-03-1981,0,9,13,41,,0,Collision,11
Ligier,Ligier,4,80,26234,0,483,1981,1,United States Grand Prix West,15-03-1981,6,12,14,41,,0,Collision,9
Fittipaldi,Fittipaldi,2,80,5344,0,483,1981,1,United States Grand Prix West,15-03-1981,5,16,15,41,,0,Engine,0
ATS,ATS,2,80,4630,0,483,1981,1,United States Grand Prix West,15-03-1981,0,21,16,41,,0,Collision,0
Arrows,Arrows,3,80,24532,0,483,1981,1,United States Grand Prix West,15-03-1981,6,1,17,33,,0,Fuel system,0
Osella,Osella,6,80,4841,0,483,1981,1,United States Grand Prix West,15-03-1981,0,24,18,26,,0,Accident,0
Team Lotus,Team Lotus,2,80,36900,0,483,1981,1,United States Grand Prix West,15-03-1981,31,7,19,25,,0,Accident,45
Ferrari,Ferrari,2,80,126025,0,483,1981,1,United States Grand Prix West,15-03-1981,6,5,20,17,,0,Halfshaft,249
McLaren,McLaren,2,80,97845,0,483,1981,1,United States Grand Prix West,15-03-1981,5,23,21,16,,0,Brakes,185
Team Lotus,Team Lotus,2,80,36900,0,483,1981,1,United States Grand Prix West,15-03-1981,2,13,22,13,,0,Accident,45
Renault,Renault,2,80,38339,0,483,1981,1,United States Grand Prix West,15-03-1981,51,14,23,0,,0,Collision,35
McLaren,McLaren,2,80,97845,0,483,1981,1,United States Grand Prix West,15-03-1981,0,22,24,0,,0,Collision,185
Tyrrell,Tyrrell,4,80,39336,0,483,1981,1,United States Grand Prix West,15-03-1981,0,0,25,0,,0,Did not qualify,23
March,March,2,80,19279,0,483,1981,1,United States Grand Prix West,15-03-1981,0,0,26,0,,0,Did not qualify,3
Osella,Osella,6,80,4841,0,483,1981,1,United States Grand Prix West,15-03-1981,0,0,27,0,,0,Did not qualify,0
Arrows,Arrows,3,80,24532,0,483,1981,1,United States Grand Prix West,15-03-1981,0,0,28,0,,0,Did not qualify,0
March,March,2,80,19279,0,483,1981,1,United States Grand Prix West,15-03-1981,0,0,29,0,,0,Did not qualify,3
Williams,Williams,2,62,85881,9,484,1981,2,Brazilian Grand Prix,29-03-1981,12,2,1,62,7223660,0,Finished,114
Williams,Williams,2,62,85881,6,484,1981,2,Brazilian Grand Prix,29-03-1981,12,3,2,62,7228100,0,Finished,114
Arrows,Arrows,3,62,24532,4,484,1981,2,Brazilian Grand Prix,29-03-1981,6,4,3,62,7286740,0,Finished,0
Ensign,Ensign,3,62,4463,3,484,1981,2,Brazilian Grand Prix,29-03-1981,0,18,4,62,7300690,0,Finished,0
Team Lotus,Team Lotus,2,62,36900,2,484,1981,2,Brazilian Grand Prix,29-03-1981,2,10,5,62,7310080,0,Finished,45
Ligier,Ligier,4,62,26234,1,484,1981,2,Brazilian Grand Prix,29-03-1981,6,16,6,62,7310490,0,Finished,9
Ligier,Ligier,4,62,26234,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,23,7,62,7313910,0,Finished,9
McLaren,McLaren,2,62,97845,0,484,1981,2,Brazilian Grand Prix,29-03-1981,5,15,8,61,,0,+1 Lap,185
Fittipaldi,Fittipaldi,2,62,5344,0,484,1981,2,Brazilian Grand Prix,29-03-1981,5,12,9,61,,0,+1 Lap,0
Theodore,Theodore,2,62,1803,0,484,1981,2,Brazilian Grand Prix,29-03-1981,2,19,10,61,,0,+1 Lap,0
Team Lotus,Team Lotus,2,62,36900,0,484,1981,2,Brazilian Grand Prix,29-03-1981,31,13,11,61,,0,+1 Lap,45
Brabham,Brabham,2,62,26800,0,484,1981,2,Brazilian Grand Prix,29-03-1981,23,1,12,60,,0,+2 Laps,23
Tyrrell,Tyrrell,4,62,39336,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,24,13,57,,0,+5 Laps,23
Tyrrell,Tyrrell,4,62,39336,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,14,14,49,,0,Not classified,23
Alfa Romeo,Alfa Romeo,2,62,20984,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,6,15,40,,0,Not classified,11
Ferrari,Ferrari,2,62,126025,0,484,1981,2,Brazilian Grand Prix,29-03-1981,6,7,16,25,,0,Turbo,249
Brabham,Brabham,2,62,26800,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,11,17,22,,0,Spun off,23
Renault,Renault,2,62,38339,0,484,1981,2,Brazilian Grand Prix,29-03-1981,51,5,18,20,,0,Collision,35
Arrows,Arrows,3,62,24532,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,21,19,20,,0,Accident,0
Ferrari,Ferrari,2,62,126025,0,484,1981,2,Brazilian Grand Prix,29-03-1981,3,17,20,19,,0,Collision,249
McLaren,McLaren,2,62,97845,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,20,21,9,,0,Engine,185
Renault,Renault,2,62,38339,0,484,1981,2,Brazilian Grand Prix,29-03-1981,7,8,22,0,,0,Collision,35
Alfa Romeo,Alfa Romeo,2,62,20984,0,484,1981,2,Brazilian Grand Prix,29-03-1981,12,9,23,0,,0,Collision,11
Fittipaldi,Fittipaldi,2,62,5344,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,22,24,0,,0,Collision,0
ATS,ATS,2,62,4630,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,0,25,0,,0,Did not qualify,0
Osella,Osella,6,62,4841,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,0,26,0,,0,Did not qualify,0
Osella,Osella,6,62,4841,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,0,27,0,,0,Did not qualify,0
Osella,Osella,6,62,4841,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,0,28,0,,0,Did not qualify,0
March,March,2,62,19279,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,0,29,0,,0,Did not qualify,3
Ensign,Ensign,3,62,4463,0,484,1981,2,Brazilian Grand Prix,29-03-1981,0,0,30,0,,0,Withdrew,0
Brabham,Brabham,2,53,26800,9,485,1981,3,Argentine Grand Prix,12-04-1981,23,1,1,53,5672740,0,Finished,23
Williams,Williams,2,53,85881,6,485,1981,3,Argentine Grand Prix,12-04-1981,12,4,2,53,5699350,0,Finished,114
Renault,Renault,2,53,38339,4,485,1981,3,Argentine Grand Prix,12-04-1981,51,2,3,53,5722720,0,Finished,35
Williams,Williams,2,53,85881,3,485,1981,3,Argentine Grand Prix,12-04-1981,12,3,4,53,5740620,0,Finished,114
Renault,Renault,2,53,38339,2,485,1981,3,Argentine Grand Prix,12-04-1981,7,5,5,53,5764590,0,Finished,35
Team Lotus,Team Lotus,2,53,36900,1,485,1981,3,Argentine Grand Prix,12-04-1981,2,10,6,52,,0,+1 Lap,45
Arrows,Arrows,3,53,24532,0,485,1981,3,Argentine Grand Prix,12-04-1981,6,9,7,52,,0,+1 Lap,0
Alfa Romeo,Alfa Romeo,2,53,20984,0,485,1981,3,Argentine Grand Prix,12-04-1981,12,17,8,52,,0,+1 Lap,11
Arrows,Arrows,3,53,24532,0,485,1981,3,Argentine Grand Prix,12-04-1981,0,19,9,52,,0,+1 Lap,0
Alfa Romeo,Alfa Romeo,2,53,20984,0,485,1981,3,Argentine Grand Prix,12-04-1981,0,22,10,51,,0,Out of fuel,11
McLaren,McLaren,2,53,97845,0,485,1981,3,Argentine Grand Prix,12-04-1981,0,18,11,51,,0,+2 Laps,185
ATS,ATS,2,53,4630,0,485,1981,3,Argentine Grand Prix,12-04-1981,0,23,12,51,,0,+2 Laps,0
Tyrrell,Tyrrell,4,53,39336,0,485,1981,3,Argentine Grand Prix,12-04-1981,0,24,13,51,,0,+2 Laps,23
Ferrari,Ferrari,2,53,126025,0,485,1981,3,Argentine Grand Prix,12-04-1981,6,7,14,40,,0,Transmission,249
Theodore,Theodore,2,53,1803,0,485,1981,3,Argentine Grand Prix,12-04-1981,2,14,15,36,,0,Oil leak,0
McLaren,McLaren,2,53,97845,0,485,1981,3,Argentine Grand Prix,12-04-1981,5,11,16,36,,0,Transmission,185
Brabham,Brabham,2,53,26800,0,485,1981,3,Argentine Grand Prix,12-04-1981,0,6,17,32,,0,Electrical,23
Fittipaldi,Fittipaldi,2,53,5344,0,485,1981,3,Argentine Grand Prix,12-04-1981,0,20,18,28,,0,Gearbox,0
Ligier,Ligier,4,53,26234,0,485,1981,3,Argentine Grand Prix,12-04-1981,6,21,19,19,,0,Handling,9
Ensign,Ensign,3,53,4463,0,485,1981,3,Argentine Grand Prix,12-04-1981,0,16,20,14,,0,Engine,0
Fittipaldi,Fittipaldi,2,53,5344,0,485,1981,3,Argentine Grand Prix,12-04-1981,5,8,21,4,,0,Fuel system,0
Team Lotus,Team Lotus,2,53,36900,0,485,1981,3,Argentine Grand Prix,12-04-1981,31,15,22,3,,0,Engine,45
Ferrari,Ferrari,2,53,126025,0,485,1981,3,Argentine Grand Prix,12-04-1981,3,12,23,3,,0,Engine,249
Tyrrell,Tyrrell,4,53,39336,0,485,1981,3,Argentine Grand Prix,12-04-1981,0,13,24,1,,0,Clutch,23
Osella,Osella,6,53,4841,0,485,1981,3,Argentine Grand Prix,12-04-1981,0,0,25,0,,0,Did not qualify,0
Osella,Osella,6,53,4841,0,485,1981,3,Argentine Grand Prix,12-04-1981,0,0,26,0,,0,Did not qualify,0
March,March,2,53,19279,0,485,1981,3,Argentine Grand Prix,12-04-1981,0,0,27,0,,0,Did not qualify,3
Ligier,Ligier,4,53,26234,0,485,1981,3,Argentine Grand Prix,12-04-1981,2,0,28,0,,0,Did not qualify,9
March,March,2,53,19279,0,485,1981,3,Argentine Grand Prix,12-04-1981,0,0,29,0,,0,Did not qualify,3
Brabham,Brabham,2,60,26800,9,486,1981,4,San Marino Grand Prix,03-05-1981,23,5,1,60,6683970,0,Finished,23
Arrows,Arrows,3,60,24532,6,486,1981,4,San Marino Grand Prix,03-05-1981,6,9,2,60,6688550,0,Finished,0
Williams,Williams,2,60,85881,4,486,1981,4,San Marino Grand Prix,03-05-1981,12,2,3,60,6690310,0,Finished,114
Brabham,Brabham,2,60,26800,3,486,1981,4,San Marino Grand Prix,03-05-1981,0,13,4,60,6706860,0,Finished,23
Ferrari,Ferrari,2,60,126025,2,486,1981,4,San Marino Grand Prix,03-05-1981,3,6,5,60,6709840,0,Finished,249
McLaren,McLaren,2,60,97845,1,486,1981,4,San Marino Grand Prix,03-05-1981,0,14,6,60,6750580,0,Finished,185
Ferrari,Ferrari,2,60,126025,0,486,1981,4,San Marino Grand Prix,03-05-1981,6,1,7,60,6785940,0,Finished,249
Renault,Renault,2,60,38339,0,486,1981,4,San Marino Grand Prix,03-05-1981,7,3,8,59,,0,+1 Lap,35
Ensign,Ensign,3,60,4463,0,486,1981,4,San Marino Grand Prix,03-05-1981,0,21,9,59,,0,+1 Lap,0
McLaren,McLaren,2,60,97845,0,486,1981,4,San Marino Grand Prix,03-05-1981,5,7,10,58,,0,+2 Laps,185
Theodore,Theodore,2,60,1803,0,486,1981,4,San Marino Grand Prix,03-05-1981,2,16,11,58,,0,+2 Laps,0
Williams,Williams,2,60,85881,0,486,1981,4,San Marino Grand Prix,03-05-1981,12,8,12,58,,0,+2 Laps,114
ATS,ATS,2,60,4630,0,486,1981,4,San Marino Grand Prix,03-05-1981,0,24,13,57,,0,+3 Laps,0
Ligier,Ligier,4,60,26234,0,486,1981,4,San Marino Grand Prix,03-05-1981,2,18,14,45,,0,Not classified,9
March,March,2,60,19279,0,486,1981,4,San Marino Grand Prix,03-05-1981,0,23,15,38,,0,Spun off,3
Tyrrell,Tyrrell,4,60,39336,0,486,1981,4,San Marino Grand Prix,03-05-1981,5,17,16,31,,0,Collision,23
Osella,Osella,6,60,4841,0,486,1981,4,San Marino Grand Prix,03-05-1981,0,20,17,31,,0,Collision,0
Alfa Romeo,Alfa Romeo,2,60,20984,0,486,1981,4,San Marino Grand Prix,03-05-1981,0,11,18,28,,0,Collision,11
Tyrrell,Tyrrell,4,60,39336,0,486,1981,4,San Marino Grand Prix,03-05-1981,0,19,19,28,,0,Collision,23
Alfa Romeo,Alfa Romeo,2,60,20984,0,486,1981,4,San Marino Grand Prix,03-05-1981,12,12,20,26,,0,Gearbox,11
Fittipaldi,Fittipaldi,2,60,5344,0,486,1981,4,San Marino Grand Prix,03-05-1981,5,15,21,14,,0,Engine,0
Ligier,Ligier,4,60,26234,0,486,1981,4,San Marino Grand Prix,03-05-1981,6,10,22,7,,0,Suspension,9
Renault,Renault,2,60,38339,0,486,1981,4,San Marino Grand Prix,03-05-1981,51,4,23,3,,0,Gearbox,35
Osella,Osella,6,60,4841,0,486,1981,4,San Marino Grand Prix,03-05-1981,0,22,24,0,,0,Accident,0
Arrows,Arrows,3,60,24532,0,486,1981,4,San Marino Grand Prix,03-05-1981,0,0,25,0,,0,Did not qualify,0
March,March,2,60,19279,0,486,1981,4,San Marino Grand Prix,03-05-1981,0,0,26,0,,0,Did not qualify,3
ATS,ATS,2,60,4630,0,486,1981,4,San Marino Grand Prix,03-05-1981,0,0,27,0,,0,Retired,0
Fittipaldi,Fittipaldi,2,60,5344,0,486,1981,4,San Marino Grand Prix,03-05-1981,0,0,28,0,,0,Did not qualify,0
Toleman,Toleman,2,60,2892,0,486,1981,4,San Marino Grand Prix,03-05-1981,0,0,29,0,,0,Did not qualify,0
Toleman,Toleman,2,60,2892,0,486,1981,4,San Marino Grand Prix,03-05-1981,0,0,30,0,,0,Did not qualify,0
Team Lotus,Team Lotus,2,60,36900,0,486,1981,4,San Marino Grand Prix,03-05-1981,2,0,31,0,,0,Withdrew,45
Team Lotus,Team Lotus,2,60,36900,0,486,1981,4,San Marino Grand Prix,03-05-1981,31,0,32,0,,0,Withdrew,45
Williams,Williams,2,54,85881,9,487,1981,5,Belgian Grand Prix,17-05-1981,12,1,1,54,4591610,0,Finished,114
Ligier,Ligier,4,54,26234,6,487,1981,5,Belgian Grand Prix,17-05-1981,6,9,2,54,4627670,0,Finished,9
Team Lotus,Team Lotus,2,54,36900,4,487,1981,5,Belgian Grand Prix,17-05-1981,31,10,3,54,4635300,0,Finished,45
Ferrari,Ferrari,2,54,126025,3,487,1981,5,Belgian Grand Prix,17-05-1981,6,7,4,54,4639250,0,Finished,249
Team Lotus,Team Lotus,2,54,36900,2,487,1981,5,Belgian Grand Prix,17-05-1981,2,14,5,54,4640810,0,Finished,45
Tyrrell,Tyrrell,4,54,39336,1,487,1981,5,Belgian Grand Prix,17-05-1981,0,8,6,54,4644120,0,Finished,23
McLaren,McLaren,2,54,97845,0,487,1981,5,Belgian Grand Prix,17-05-1981,5,5,7,54,4653270,0,Finished,185
Ferrari,Ferrari,2,54,126025,0,487,1981,5,Belgian Grand Prix,17-05-1981,3,3,8,54,4683650,0,Finished,249
Alfa Romeo,Alfa Romeo,2,54,20984,0,487,1981,5,Belgian Grand Prix,17-05-1981,0,17,9,54,4687190,0,Finished,11
Alfa Romeo,Alfa Romeo,2,54,20984,0,487,1981,5,Belgian Grand Prix,17-05-1981,12,18,10,53,,0,+1 Lap,11
Ensign,Ensign,3,54,4463,0,487,1981,5,Belgian Grand Prix,17-05-1981,0,15,11,52,,0,+2 Laps,0
Tyrrell,Tyrrell,4,54,39336,0,487,1981,5,Belgian Grand Prix,17-05-1981,5,19,12,52,,0,+2 Laps,23
Osella,Osella,6,54,4841,0,487,1981,5,Belgian Grand Prix,17-05-1981,0,24,13,50,,0,+4 Laps,0
Brabham,Brabham,2,54,26800,0,487,1981,5,Belgian Grand Prix,17-05-1981,0,21,14,39,,0,Accident,23
Ligier,Ligier,4,54,26234,0,487,1981,5,Belgian Grand Prix,17-05-1981,2,16,15,35,,0,Transmission,9
Fittipaldi,Fittipaldi,2,54,5344,0,487,1981,5,Belgian Grand Prix,17-05-1981,0,20,16,29,,0,Engine,0
Osella,Osella,6,54,4841,0,487,1981,5,Belgian Grand Prix,17-05-1981,0,22,17,22,,0,Engine,0
Williams,Williams,2,54,85881,0,487,1981,5,Belgian Grand Prix,17-05-1981,12,6,18,19,,0,Accident,114
McLaren,McLaren,2,54,97845,0,487,1981,5,Belgian Grand Prix,17-05-1981,0,23,19,11,,0,Gearbox,185
Brabham,Brabham,2,54,26800,0,487,1981,5,Belgian Grand Prix,17-05-1981,23,2,20,10,,0,Accident,23
Fittipaldi,Fittipaldi,2,54,5344,0,487,1981,5,Belgian Grand Prix,17-05-1981,5,11,21,10,,0,Gearbox,0
Renault,Renault,2,54,38339,0,487,1981,5,Belgian Grand Prix,17-05-1981,51,12,22,2,,0,Clutch,35
Arrows,Arrows,3,54,24532,0,487,1981,5,Belgian Grand Prix,17-05-1981,6,4,23,0,,0,Collision,0
Arrows,Arrows,3,54,24532,0,487,1981,5,Belgian Grand Prix,17-05-1981,0,13,24,0,,0,Collision,0
March,March,2,54,19279,0,487,1981,5,Belgian Grand Prix,17-05-1981,0,0,25,0,,0,Did not qualify,3
Renault,Renault,2,54,38339,0,487,1981,5,Belgian Grand Prix,17-05-1981,7,0,26,0,,0,Did not qualify,35
March,March,2,54,19279,0,487,1981,5,Belgian Grand Prix,17-05-1981,0,0,27,0,,0,Did not qualify,3
ATS,ATS,2,54,4630,0,487,1981,5,Belgian Grand Prix,17-05-1981,0,0,28,0,,0,Did not qualify,0
Theodore,Theodore,2,54,1803,0,487,1981,5,Belgian Grand Prix,17-05-1981,2,0,29,0,,0,Did not qualify,0
Toleman,Toleman,2,54,2892,0,487,1981,5,Belgian Grand Prix,17-05-1981,0,0,30,0,,0,Did not qualify,0
Toleman,Toleman,2,54,2892,0,487,1981,5,Belgian Grand Prix,17-05-1981,0,0,31,0,,0,Did not qualify,0
Ferrari,Ferrari,2,76,126025,9,488,1981,6,Monaco Grand Prix,31-05-1981,6,2,1,76,6863380,0,Finished,249
Williams,Williams,2,76,85881,6,488,1981,6,Monaco Grand Prix,31-05-1981,12,7,2,76,6903290,0,Finished,114
Ligier,Ligier,4,76,26234,4,488,1981,6,Monaco Grand Prix,31-05-1981,6,8,3,76,6952620,0,Finished,9
Ferrari,Ferrari,2,76,126025,3,488,1981,6,Monaco Grand Prix,31-05-1981,3,17,4,75,,0,+1 Lap,249
Tyrrell,Tyrrell,4,76,39336,2,488,1981,6,Monaco Grand Prix,31-05-1981,0,15,5,74,,0,+2 Laps,23
Ensign,Ensign,3,76,4463,1,488,1981,6,Monaco Grand Prix,31-05-1981,0,19,6,74,,0,+2 Laps,0
Theodore,Theodore,2,76,1803,0,488,1981,6,Monaco Grand Prix,31-05-1981,2,16,7,72,,0,+4 Laps,0
Brabham,Brabham,2,76,26800,0,488,1981,6,Monaco Grand Prix,31-05-1981,23,1,8,53,,0,Spun off,23
McLaren,McLaren,2,76,97845,0,488,1981,6,Monaco Grand Prix,31-05-1981,5,10,9,52,,0,Engine,185
Tyrrell,Tyrrell,4,76,39336,0,488,1981,6,Monaco Grand Prix,31-05-1981,5,20,10,50,,0,Collision,23
Alfa Romeo,Alfa Romeo,2,76,20984,0,488,1981,6,Monaco Grand Prix,31-05-1981,0,18,11,50,,0,Collision,11
Renault,Renault,2,76,38339,0,488,1981,6,Monaco Grand Prix,31-05-1981,51,9,12,45,,0,Engine,35
Williams,Williams,2,76,85881,0,488,1981,6,Monaco Grand Prix,31-05-1981,12,4,13,33,,0,Gearbox,114
Team Lotus,Team Lotus,2,76,36900,0,488,1981,6,Monaco Grand Prix,31-05-1981,2,6,14,32,,0,Engine,45
Renault,Renault,2,76,38339,0,488,1981,6,Monaco Grand Prix,31-05-1981,7,13,15,32,,0,Spun off,35
Arrows,Arrows,3,76,24532,0,488,1981,6,Monaco Grand Prix,31-05-1981,6,5,16,29,,0,Gearbox,0
Team Lotus,Team Lotus,2,76,36900,0,488,1981,6,Monaco Grand Prix,31-05-1981,31,3,17,15,,0,Suspension,45
Arrows,Arrows,3,76,24532,0,488,1981,6,Monaco Grand Prix,31-05-1981,0,14,18,14,,0,Fuel system,0
McLaren,McLaren,2,76,97845,0,488,1981,6,Monaco Grand Prix,31-05-1981,0,11,19,0,,0,Collision,185
Alfa Romeo,Alfa Romeo,2,76,20984,0,488,1981,6,Monaco Grand Prix,31-05-1981,12,12,20,0,,0,Collision,11
Fittipaldi,Fittipaldi,2,76,5344,0,488,1981,6,Monaco Grand Prix,31-05-1981,5,0,21,0,,0,Did not qualify,0
Ligier,Ligier,4,76,26234,0,488,1981,6,Monaco Grand Prix,31-05-1981,2,0,22,0,,0,Did not qualify,9
Brabham,Brabham,2,76,26800,0,488,1981,6,Monaco Grand Prix,31-05-1981,0,0,23,0,,0,Did not qualify,23
Fittipaldi,Fittipaldi,2,76,5344,0,488,1981,6,Monaco Grand Prix,31-05-1981,0,0,24,0,,0,Did not qualify,0
Osella,Osella,6,76,4841,0,488,1981,6,Monaco Grand Prix,31-05-1981,0,0,25,0,,0,Did not qualify,0
Osella,Osella,6,76,4841,0,488,1981,6,Monaco Grand Prix,31-05-1981,0,0,26,0,,0,Did not qualify,0
ATS,ATS,2,76,4630,0,488,1981,6,Monaco Grand Prix,31-05-1981,0,0,27,0,,0,Did not qualify,0
March,March,2,76,19279,0,488,1981,6,Monaco Grand Prix,31-05-1981,0,0,28,0,,0,Did not qualify,3
March,March,2,76,19279,0,488,1981,6,Monaco Grand Prix,31-05-1981,0,0,29,0,,0,Did not qualify,3
Toleman,Toleman,2,76,2892,0,488,1981,6,Monaco Grand Prix,31-05-1981,0,0,30,0,,0,Did not qualify,0
Toleman,Toleman,2,76,2892,0,488,1981,6,Monaco Grand Prix,31-05-1981,0,0,31,0,,0,Did not qualify,0
Ferrari,Ferrari,2,80,126025,9,489,1981,7,Spanish Grand Prix,21-06-1981,6,7,1,80,6395010,0,Finished,249
Ligier,Ligier,4,80,26234,6,489,1981,7,Spanish Grand Prix,21-06-1981,6,1,2,80,6395230,0,Finished,9
McLaren,McLaren,2,80,97845,4,489,1981,7,Spanish Grand Prix,21-06-1981,5,4,3,80,6395590,0,Finished,185
Williams,Williams,2,80,85881,3,489,1981,7,Spanish Grand Prix,21-06-1981,12,3,4,80,6396020,0,Finished,114
Team Lotus,Team Lotus,2,80,36900,2,489,1981,7,Spanish Grand Prix,21-06-1981,2,10,5,80,6396250,0,Finished,45
Team Lotus,Team Lotus,2,80,36900,1,489,1981,7,Spanish Grand Prix,21-06-1981,31,11,6,80,6423590,0,Finished,45
Williams,Williams,2,80,85881,0,489,1981,7,Spanish Grand Prix,21-06-1981,12,2,7,80,6451590,0,Finished,114
Alfa Romeo,Alfa Romeo,2,80,20984,0,489,1981,7,Spanish Grand Prix,21-06-1981,12,8,8,80,6455810,0,Finished,11
Renault,Renault,2,80,38339,0,489,1981,7,Spanish Grand Prix,21-06-1981,7,17,9,80,6462090,0,Finished,35
Alfa Romeo,Alfa Romeo,2,80,20984,0,489,1981,7,Spanish Grand Prix,21-06-1981,0,6,10,80,6468660,0,Finished,11
Fittipaldi,Fittipaldi,2,80,5344,0,489,1981,7,Spanish Grand Prix,21-06-1981,0,21,11,79,,0,+1 Lap,0
Fittipaldi,Fittipaldi,2,80,5344,0,489,1981,7,Spanish Grand Prix,21-06-1981,5,15,12,78,,0,+2 Laps,0
Theodore,Theodore,2,80,1803,0,489,1981,7,Spanish Grand Prix,21-06-1981,2,16,13,78,,0,+2 Laps,0
Ensign,Ensign,3,80,4463,0,489,1981,7,Spanish Grand Prix,21-06-1981,0,24,14,77,,0,+3 Laps,0
Ferrari,Ferrari,2,80,126025,0,489,1981,7,Spanish Grand Prix,21-06-1981,3,13,15,76,,0,+4 Laps,249
March,March,2,80,19279,0,489,1981,7,Spanish Grand Prix,21-06-1981,0,22,16,75,,0,+5 Laps,3
Tyrrell,Tyrrell,4,80,39336,0,489,1981,7,Spanish Grand Prix,21-06-1981,0,20,17,62,,0,Not classified,23
Ligier,Ligier,4,80,26234,0,489,1981,7,Spanish Grand Prix,21-06-1981,2,19,18,51,,0,Brakes,9
Brabham,Brabham,2,80,26800,0,489,1981,7,Spanish Grand Prix,21-06-1981,0,18,19,46,,0,Gearbox,23
Arrows,Arrows,3,80,24532,0,489,1981,7,Spanish Grand Prix,21-06-1981,0,23,20,43,,0,Ignition,0
Brabham,Brabham,2,80,26800,0,489,1981,7,Spanish Grand Prix,21-06-1981,23,9,21,43,,0,Accident,23
Renault,Renault,2,80,38339,0,489,1981,7,Spanish Grand Prix,21-06-1981,51,5,22,28,,0,Spun off,35
Arrows,Arrows,3,80,24532,0,489,1981,7,Spanish Grand Prix,21-06-1981,6,12,23,21,,0,Brakes,0
McLaren,McLaren,2,80,97845,0,489,1981,7,Spanish Grand Prix,21-06-1981,0,14,24,9,,0,Accident,185
Tyrrell,Tyrrell,4,80,39336,0,489,1981,7,Spanish Grand Prix,21-06-1981,5,0,25,0,,0,Did not qualify,23
Osella,Osella,6,80,4841,0,489,1981,7,Spanish Grand Prix,21-06-1981,0,0,26,0,,0,Did not qualify,0
ATS,ATS,2,80,4630,0,489,1981,7,Spanish Grand Prix,21-06-1981,0,0,27,0,,0,Did not qualify,0
Toleman,Toleman,2,80,2892,0,489,1981,7,Spanish Grand Prix,21-06-1981,0,0,28,0,,0,Did not qualify,0
Toleman,Toleman,2,80,2892,0,489,1981,7,Spanish Grand Prix,21-06-1981,0,0,29,0,,0,Did not qualify,0
Osella,Osella,6,80,4841,0,489,1981,7,Spanish Grand Prix,21-06-1981,0,0,30,0,,0,Did not qualify,0
Renault,Renault,2,80,38339,9,490,1981,8,French Grand Prix,05-07-1981,51,3,1,80,5748130,0,Finished,35
McLaren,McLaren,2,80,97845,6,490,1981,8,French Grand Prix,05-07-1981,5,2,2,80,5750420,0,Finished,185
Brabham,Brabham,2,80,26800,4,490,1981,8,French Grand Prix,05-07-1981,23,4,3,80,5772350,0,Finished,23
Renault,Renault,2,80,38339,3,490,1981,8,French Grand Prix,05-07-1981,7,1,4,80,5790430,0,Finished,35
Ferrari,Ferrari,2,80,126025,2,490,1981,8,French Grand Prix,05-07-1981,3,14,5,79,,0,+1 Lap,249
Team Lotus,Team Lotus,2,80,36900,1,490,1981,8,French Grand Prix,05-07-1981,2,8,6,79,,0,+1 Lap,45
Team Lotus,Team Lotus,2,80,36900,0,490,1981,8,French Grand Prix,05-07-1981,31,13,7,79,,0,+1 Lap,45
Alfa Romeo,Alfa Romeo,2,80,20984,0,490,1981,8,French Grand Prix,05-07-1981,12,10,8,79,,0,+1 Lap,11
Brabham,Brabham,2,80,26800,0,490,1981,8,French Grand Prix,05-07-1981,0,15,9,78,,0,+2 Laps,23
Williams,Williams,2,80,85881,0,490,1981,8,French Grand Prix,05-07-1981,12,7,10,78,,0,+2 Laps,114
McLaren,McLaren,2,80,97845,0,490,1981,8,French Grand Prix,05-07-1981,0,5,11,78,,0,+2 Laps,185
Theodore,Theodore,2,80,1803,0,490,1981,8,French Grand Prix,05-07-1981,0,21,12,78,,0,+2 Laps,0
Tyrrell,Tyrrell,4,80,39336,0,490,1981,8,French Grand Prix,05-07-1981,0,19,13,77,,0,+3 Laps,23
Arrows,Arrows,3,80,24532,0,490,1981,8,French Grand Prix,05-07-1981,6,18,14,77,,0,+3 Laps,0
Alfa Romeo,Alfa Romeo,2,80,20984,0,490,1981,8,French Grand Prix,05-07-1981,0,12,15,77,,0,+3 Laps,11
Tyrrell,Tyrrell,4,80,39336,0,490,1981,8,French Grand Prix,05-07-1981,5,23,16,77,,0,+3 Laps,23
